"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county","elevation","preparations"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",35.530543,128.364274,"ASIA","Gyeongsangnam-do",2020,10,10,"cdc,cdround","https://www.inaturalist.org/observations/62147899","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2898492672","62147899",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",35.673102,127.941696,"ASIA","Gyeongsangnam-do",2020,10,22,"cdc,cdround","https://www.inaturalist.org/observations/63240594","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2901829285","63240594",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",35.71567,127.927038,"ASIA","Gyeongsangnam-do",2020,10,25,"cdc,cdround","https://www.inaturalist.org/observations/63472096","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2963836775","63472096",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.49292,127.832587,"ASIA","Chungcheongbuk-do",2020,10,27,"cdc,cdround","https://www.inaturalist.org/observations/63645009","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2981082570","63645009",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.607839,127.451364,"ASIA","Chungcheongbuk-do",2019,2,27,"cdc,cdround","https://www.inaturalist.org/observations/20802700","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2006088480","20802700",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",35.316702,128.77236,"ASIA","Gyeongsangnam-do",2019,3,2,"cdc,cdround","https://www.inaturalist.org/observations/20876584","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012970402","20876584",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",35.315707,128.773194,"ASIA","Gyeongsangnam-do",2019,3,2,"cdc,cdround","https://www.inaturalist.org/observations/20877940","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012970920","20877940",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",35.315731,128.773176,"ASIA","Gyeongsangnam-do",2019,3,2,"cdc,cdround","https://www.inaturalist.org/observations/20877941","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012970879","20877941",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",35.315691,128.77323,"ASIA","Gyeongsangnam-do",2019,3,2,"cdc,cdround","https://www.inaturalist.org/observations/20907765","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012981516","20907765",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666597,126.642598,"ASIA","Chungcheongnam-do",2019,3,7,"cdc,cdround","https://www.inaturalist.org/observations/21021072","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013018834","21021072",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666634,126.642596,"ASIA","Chungcheongnam-do",2019,3,7,"cdc,cdround","https://www.inaturalist.org/observations/21021079","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013018820","21021079",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666597,126.642548,"ASIA","Chungcheongnam-do",2019,3,7,"cdc,cdround","https://www.inaturalist.org/observations/21021080","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013018800","21021080",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666602,126.642577,"ASIA","Chungcheongnam-do",2019,3,7,"cdc,cdround","https://www.inaturalist.org/observations/21021081","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013018730","21021081",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666565,126.642605,"ASIA","Chungcheongnam-do",2019,3,7,"cdc","https://www.inaturalist.org/observations/21021082","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013018835","21021082",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666597,126.642592,"ASIA","Chungcheongnam-do",2019,3,7,"cdc,cdround","https://www.inaturalist.org/observations/21021083","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013018790","21021083",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666592,126.642588,"ASIA","Chungcheongnam-do",2019,3,7,"cdc,cdround","https://www.inaturalist.org/observations/21021084","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013018821","21021084",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.61584,127.468325,"ASIA","Chungcheongbuk-do",2019,3,7,"cdc,cdround","https://www.inaturalist.org/observations/21048544","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2013697455","21048544",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666595,126.642663,"ASIA","Chungcheongnam-do",2019,3,17,"cdc,cdround","https://www.inaturalist.org/observations/21313363","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2028469541","21313363",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.66661,126.642603,"ASIA","Chungcheongnam-do",2019,3,17,"cdc,cdround","https://www.inaturalist.org/observations/21313370","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2028469488","21313370",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666615,126.64257,"ASIA","Chungcheongnam-do",2019,3,17,"cdc","https://www.inaturalist.org/observations/21313371","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2028469474","21313371",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666612,126.642585,"ASIA","Chungcheongnam-do",2019,3,17,"cdc,cdround","https://www.inaturalist.org/observations/21313374","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2028469532","21313374",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.665896,127.525811,"ASIA","Chungcheongbuk-do",2019,3,25,"cdc,cdround","https://www.inaturalist.org/observations/21592683","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2244207129","21592683",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.66659,126.642582,"ASIA","Chungcheongnam-do",2019,3,31,"cdc,cdround","https://www.inaturalist.org/observations/21820120","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2235509691","21820120",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666603,126.642585,"ASIA","Chungcheongnam-do",2019,3,31,"cdc,cdround","https://www.inaturalist.org/observations/21820295","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2235508461","21820295",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.867779,126.864723,"ASIA","Gyeonggi-do",2019,4,5,"cdc,cdround","https://www.inaturalist.org/observations/22068804","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2236223893","22068804",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.017502,127.770554,"ASIA","Chungcheongbuk-do",2019,4,6,"cdc,cdround","https://www.inaturalist.org/observations/22073212","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2236225096","22073212",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.818125,126.370663,"ASIA","Chungcheongnam-do",2019,4,14,"cdc,cdround","https://www.inaturalist.org/observations/22456032","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2236867690","22456032",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666422,126.64269,"ASIA","Chungcheongnam-do",2019,4,23,"cdc,cdround","https://www.inaturalist.org/observations/22937521","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2237497020","22937521",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666666,126.642976,"ASIA","Chungcheongnam-do",2019,4,28,"cdc,cdround","https://www.inaturalist.org/observations/23571603","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2283012544","23571603",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666332,126.642828,"ASIA","Chungcheongnam-do",2019,4,28,"cdc,cdround","https://www.inaturalist.org/observations/23571645","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2283012559","23571645",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666338,126.642827,"ASIA","Chungcheongnam-do",2019,4,28,"cdc,cdround","https://www.inaturalist.org/observations/23571650","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2283012566","23571650",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666323,126.642817,"ASIA","Chungcheongnam-do",2019,4,28,"cdc,cdround","https://www.inaturalist.org/observations/23571654","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2283012558","23571654",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666395,126.642767,"ASIA","Chungcheongnam-do",2019,4,28,"cdc,cdround","https://www.inaturalist.org/observations/23571661","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2283012577","23571661",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666613,126.642547,"ASIA","Chungcheongnam-do",2019,5,4,"cdc,cdround","https://www.inaturalist.org/observations/24502868","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2244215254","24502868",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666583,126.642608,"ASIA","Chungcheongnam-do",2019,5,4,"cdc,cdround","https://www.inaturalist.org/observations/24502871","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2283014962","24502871",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666582,126.642557,"ASIA","Chungcheongnam-do",2019,5,4,"cdc,cdround","https://www.inaturalist.org/observations/24502872","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2283015014","24502872",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666572,126.642567,"ASIA","Chungcheongnam-do",2019,5,4,"cdc,cdround","https://www.inaturalist.org/observations/24502874","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2244215236","24502874",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666373,126.642457,"ASIA","Chungcheongnam-do",2019,5,4,"cdc,cdround","https://www.inaturalist.org/observations/24502878","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2283014973","24502878",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.631793,126.484548,"ASIA","Incheon",2019,5,18,"cdc,cdround","https://www.inaturalist.org/observations/26349059","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2252040658","26349059",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.401287,127.316567,"ASIA","Gyeonggi-do",2019,5,18,"cdc,cdround","https://www.inaturalist.org/observations/38511646","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573860678","38511646",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.755554,126.40361,"ASIA","Incheon",2019,6,6,"cdc,cdround","https://www.inaturalist.org/observations/26494590","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2252075533","26494590",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.709446,126.385002,"ASIA","Incheon",2019,6,6,"cdc,cdround","https://www.inaturalist.org/observations/26494656","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2252077731","26494656",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.709721,126.385002,"ASIA","Incheon",2019,6,6,"cdc,cdround","https://www.inaturalist.org/observations/26494696","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2252075616","26494696",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.704445,126.381943,"ASIA","Incheon",2019,6,6,"cdc,cdround","https://www.inaturalist.org/observations/26494798","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2252076758","26494798",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.619446,126.470001,"ASIA","Incheon",2019,6,6,"cdc,cdround","https://www.inaturalist.org/observations/26496629","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2252077413","26496629",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.821667,126.709724,"ASIA","Gyeonggi-do",2019,6,7,"cdc,cdround","https://www.inaturalist.org/observations/26504399","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2252077009","26504399",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.70875,126.412577,"ASIA","Chungcheongnam-do",2019,6,26,"cdc,cdround","https://www.inaturalist.org/observations/27689120","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2273305002","27689120",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.708483,126.411978,"ASIA","Chungcheongnam-do",2019,6,26,"cdc,cdround","https://www.inaturalist.org/observations/27689133","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2273305749","27689133",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.708177,126.413047,"ASIA","Chungcheongnam-do",2019,6,26,"cdc,cdround","https://www.inaturalist.org/observations/27689180","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2273303909","27689180",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",38.050835,127.034447,"ASIA","Gyeonggi-do",2019,6,30,"cdc,cdround","https://www.inaturalist.org/observations/27991155","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283100263","27991155",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.186111,126.726669,"ASIA","Gyeonggi-do",2019,7,12,"cdc,cdround","https://www.inaturalist.org/observations/28702926","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294464317","28702926",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",35.251758,129.092072,"ASIA","Busan",2019,7,12,"cdc,cdround","https://www.inaturalist.org/observations/28870990","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294510547","28870990",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.754571,127.165946,"ASIA","Gyeonggi-do",2019,7,19,"cdc,cdround","https://www.inaturalist.org/observations/35600560","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2456567195","35600560",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.622388,128.136475,"ASIA","Gyeongsangbuk-do",2019,8,3,"cdc,cdround","https://www.inaturalist.org/observations/30176226","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2331895806","30176226",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.622348,128.136845,"ASIA","Gyeongsangbuk-do",2019,8,3,"cdc,cdround","https://www.inaturalist.org/observations/30176271","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2331895624","30176271",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.622338,128.136842,"ASIA","Gyeongsangbuk-do",2019,8,3,"cdc,cdround","https://www.inaturalist.org/observations/30176285","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2331895897","30176285",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.737188,126.601098,"ASIA","Chungcheongnam-do",2019,8,18,"cdc,cdround","https://www.inaturalist.org/observations/31044594","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2366079907","31044594",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",34.718195,127.077944,"ASIA","Jeollanam-do",2019,9,2,"cdc,cdround","https://www.inaturalist.org/observations/161125683","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4424498533","161125683",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.404835,127.262271,"ASIA","Gyeonggi-do",2019,9,4,"cdc,cdround","https://www.inaturalist.org/observations/32221318","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2422934365","32221318",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.777546,126.470376,"ASIA","Chungcheongnam-do",2019,10,2,"cdc,cdround","https://www.inaturalist.org/observations/33773737","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2429351019","33773737",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",35.050014,127.713006,"ASIA","Jeollanam-do",2018,3,3,"cdc","https://www.inaturalist.org/observations/10082584","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1847409733","10082584",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666618,126.642619,"ASIA","Chungcheongnam-do",2018,3,10,"cdc","https://www.inaturalist.org/observations/10164088","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1836605717","10164088",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.533333,127.381668,"ASIA","Gyeonggi-do",2018,3,13,"cdc,cdround","https://www.inaturalist.org/observations/10218009","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573776771","10218009",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.787261,127.316223,"ASIA","Chungcheongbuk-do",2018,3,12,"cdc,cdround","https://www.inaturalist.org/observations/10269865","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1986495656","10269865",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.530853,126.985313,"ASIA","Seoul",2018,3,16,"cdc","https://www.inaturalist.org/observations/10289129","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1836649915","10289129",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666589,126.642557,"ASIA","Chungcheongnam-do",2018,3,22,"cdc","https://www.inaturalist.org/observations/10356246","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1837734879","10356246",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666576,126.642686,"ASIA","Chungcheongnam-do",2018,5,6,"cdc","https://www.inaturalist.org/observations/12188092","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880462032","12188092",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666699,126.642722,"ASIA","Chungcheongnam-do",2018,5,12,"cdc","https://www.inaturalist.org/observations/12371420","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880463109","12371420",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.666733,126.642943,"ASIA","Chungcheongnam-do",2018,5,22,"cdc,cdround","https://www.inaturalist.org/observations/12701951","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880465461","12701951",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.702397,126.427883,"ASIA","Chungcheongnam-do",2018,7,18,"cdc,cdround","https://www.inaturalist.org/observations/14475884","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914310252","14475884",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",34.742373,126.65918,"ASIA","Jeollanam-do",2018,7,28,"cdc,cdround","https://www.inaturalist.org/observations/14871185","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1890056224","14871185",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.308754,127.049068,"ASIA","Gyeonggi-do",2018,7,21,"cdc,cdround","https://www.inaturalist.org/observations/16873036","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914226002","16873036",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.701646,126.433945,"ASIA","Incheon",2018,8,7,"cdc,cdround","https://www.inaturalist.org/observations/132782502","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3902919617","132782502",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.746365,126.590409,"ASIA","Chungcheongnam-do",2018,8,5,"cdc,cdround","https://www.inaturalist.org/observations/15133506","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1890692569","15133506",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.73918,126.58354,"ASIA","Chungcheongnam-do",2018,8,15,"cdc","https://www.inaturalist.org/observations/15437734","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573788389","15437734",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.478733,127.042786,"ASIA","Seoul",2018,8,2,"cdc,cdround","https://www.inaturalist.org/observations/15620323","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1898800267","15620323",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.762615,126.426525,"ASIA","Incheon",2018,9,22,"cdc,cdround","https://www.inaturalist.org/observations/16815385","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914214286","16815385",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.221943,127.342224,"ASIA","Chungcheongnam-do",2018,10,4,"cdc,cdround","https://www.inaturalist.org/observations/17284970","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1990454946","17284970",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",37.658333,127.516388,"ASIA","Gyeonggi-do",2018,10,5,"cdc,cdround","https://www.inaturalist.org/observations/17285091","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1948737147","17285091",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bufo gargarizans",36.644344,127.32899,"ASIA","Chungcheongbuk-do",2017,3,3,"cdc,cdround","https://www.inaturalist.org/observations/5215728","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1453473707","5215728",NA,NA,NA,NA
