"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county","preparations","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",38.017514,127.153121,"ASIA","Gyeonggi-do",2019,6,30,"cdc,cdround","https://www.inaturalist.org/observations/27990783","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283102373","27990783",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",38.12254,127.188598,"ASIA","Gyeonggi-do",2019,6,30,"cdc,cdround","https://www.inaturalist.org/observations/27991199","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283101444","27991199",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.189132,126.645567,"ASIA","Jeollanam-do",2019,6,30,"cdc,cdround","https://www.inaturalist.org/observations/27991653","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294434886","27991653",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.763142,126.12386,"ASIA","Chungcheongnam-do",2019,7,18,"cdc,cdround","https://www.inaturalist.org/observations/148009839","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4028995042","148009839",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",33.349609,126.327867,"ASIA","Jeju",2019,7,4,"cdc,cdround","https://www.inaturalist.org/observations/28164275","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283150269","28164275",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.268376,128.690783,"ASIA","Gyeongsangnam-do",2019,7,7,"cdc,cdround","https://www.inaturalist.org/observations/28330725","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283197499","28330725",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.3856,128.730293,"ASIA","Gyeongsangnam-do",2019,7,7,"cdc,cdround","https://www.inaturalist.org/observations/28331838","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283196623","28331838",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",34.672178,126.730836,"ASIA","Jeollanam-do",2019,7,4,"cdc,cdround","https://www.inaturalist.org/observations/28432688","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283224517","28432688",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",34.680754,126.746516,"ASIA","Jeollanam-do",2019,7,5,"cdc,cdround","https://www.inaturalist.org/observations/28432713","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283226457","28432713",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",34.611347,126.781775,"ASIA","Jeollanam-do",2019,7,8,"cdc,cdround","https://www.inaturalist.org/observations/28432755","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283223831","28432755",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.2446,128.729288,"ASIA","Gyeongsangnam-do",2019,7,7,"cdc,cdround","https://www.inaturalist.org/observations/28497862","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2563451792","28497862",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.337432,128.792124,"ASIA","Gyeongsangnam-do",2019,7,7,"cdc,cdround","https://www.inaturalist.org/observations/28659909","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294453474","28659909",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.343215,126.678166,"ASIA","Gyeonggi-do",2019,7,12,"cdc,cdround","https://www.inaturalist.org/observations/28702674","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294464648","28702674",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.007537,126.650938,"ASIA","Gyeonggi-do",2019,7,12,"cdc,cdround","https://www.inaturalist.org/observations/28703071","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294464598","28703071",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.180176,126.660197,"ASIA","Gyeonggi-do",2019,7,12,"cdc,cdround","https://www.inaturalist.org/observations/28703245","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294464727","28703245",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.110344,126.605946,"ASIA","Gyeonggi-do",2019,7,12,"cdc,cdround","https://www.inaturalist.org/observations/28703277","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294464698","28703277",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.682456,126.567601,"ASIA","Chungcheongnam-do",2019,7,13,"cdc,cdround","https://www.inaturalist.org/observations/28734798","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2294474308","28734798",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.729238,126.55808,"ASIA","Chungcheongnam-do",2019,7,13,"cdc,cdround","https://www.inaturalist.org/observations/28734845","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2294472685","28734845",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.755431,126.573722,"ASIA","Chungcheongnam-do",2019,7,13,"cdc,cdround","https://www.inaturalist.org/observations/28734858","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2294473039","28734858",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.692898,126.495766,"ASIA","Chungcheongnam-do",2019,7,14,"cdc,cdround","https://www.inaturalist.org/observations/28785524","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2294486769","28785524",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.624149,126.416057,"ASIA","Chungcheongnam-do",2019,7,14,"cdc,cdround","https://www.inaturalist.org/observations/28785536","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2294485954","28785536",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.785786,126.470685,"ASIA","Chungcheongnam-do",2019,7,14,"cdc,cdround","https://www.inaturalist.org/observations/28785616","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2294486617","28785616",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.557365,127.603855,"ASIA","Gyeongsangnam-do",2019,7,19,"cdc,cdround","https://www.inaturalist.org/observations/29097640","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2311303438","29097640",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.72315,126.449425,"ASIA","Chungcheongnam-do",2019,7,28,"cdc,cdround","https://www.inaturalist.org/observations/29695333","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2311349986","29695333",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.312177,128.055574,"ASIA","Gyeongsangnam-do",2019,7,30,"cdc,cdround","https://www.inaturalist.org/observations/29919758","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2311410868","29919758",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.323301,128.055662,"ASIA","Gyeongsangnam-do",2019,7,31,"cdc,cdround","https://www.inaturalist.org/observations/29919851","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2311410746","29919851",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.56173,127.273708,"ASIA","Gyeonggi-do",2019,7,31,"cdc,cdround","https://www.inaturalist.org/observations/30460347","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2350335591","30460347",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",38.394781,128.101434,"ASIA","Gangwon-do",2019,7,28,"cdc,cdround,cucdmis","https://www.inaturalist.org/observations/38531490","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574096747","38531490",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.300014,128.785759,"ASIA","Gyeongsangnam-do",2019,7,7,"cdc,cdround","https://www.inaturalist.org/observations/39033329","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573961755","39033329",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.360202,127.351924,"ASIA","Jeollanam-do",2019,8,3,"cdc,cdround","https://www.inaturalist.org/observations/137247985","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3923477360","137247985",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.454456,127.39702,"ASIA","Gyeonggi-do",2019,8,31,"cdc,cdround","https://www.inaturalist.org/observations/169366294","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138677952","169366294",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.25741,126.124065,"ASIA","Incheon",2019,8,3,"cdc,cdround","https://www.inaturalist.org/observations/30132998","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2331883928","30132998",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.370855,126.055018,NA,"Incheon",2019,8,4,"cdround","https://www.inaturalist.org/observations/30153490","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596240928","30153490",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.306613,126.040081,"ASIA","Incheon",2019,8,4,"cdc,cdround","https://www.inaturalist.org/observations/30153615","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2579318789","30153615",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.765084,128.097414,"ASIA","Gyeongsangbuk-do",2019,8,3,"cdc,cdround","https://www.inaturalist.org/observations/30176288","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2331895745","30176288",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.698709,128.098621,"ASIA","Gyeongsangbuk-do",2019,8,3,"cdc,cdround","https://www.inaturalist.org/observations/30176290","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2331898104","30176290",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.601441,126.479313,"ASIA","Chungcheongnam-do",2019,8,6,"cdc,cdround","https://www.inaturalist.org/observations/30291811","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2331930256","30291811",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.381452,126.033716,NA,"Incheon",2019,8,3,"cdround","https://www.inaturalist.org/observations/30308556","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2331933170","30308556",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.226181,126.116897,"ASIA","Incheon",2019,8,4,"cdc,cdround","https://www.inaturalist.org/observations/30357850","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2331945595","30357850",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.267158,126.168157,"ASIA","Incheon",2019,8,4,"cdc,cdround","https://www.inaturalist.org/observations/30358596","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2331945263","30358596",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.692541,126.708954,"ASIA","Chungcheongnam-do",2019,8,7,"cdc,cdround","https://www.inaturalist.org/observations/30359680","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2331947085","30359680",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.733302,126.663581,"ASIA","Chungcheongnam-do",2019,8,7,"cdc,cdround","https://www.inaturalist.org/observations/30361333","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2331947411","30361333",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.412991,126.908641,"ASIA","Seoul",2019,8,7,"cdc,cdround","https://www.inaturalist.org/observations/30400257","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2331957295","30400257",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.456885,126.877861,"ASIA","Seoul",2019,8,7,"cdc,cdround","https://www.inaturalist.org/observations/30400352","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2366034271","30400352",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.57034,126.852784,"ASIA","Seoul",2019,8,7,"cdc,cdround","https://www.inaturalist.org/observations/30400490","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2366034235","30400490",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.430227,126.893304,"ASIA","Seoul",2019,8,7,"cdc,cdround","https://www.inaturalist.org/observations/30400600","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2331955071","30400600",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.518976,126.96479,"ASIA","Seoul",2019,8,7,"cdc,cdround","https://www.inaturalist.org/observations/30400642","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2331959620","30400642",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.623201,126.57871,"ASIA","Chungcheongnam-do",2019,8,8,"cdc,cdround","https://www.inaturalist.org/observations/30420945","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2331962037","30420945",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.629609,126.434937,"ASIA","Chungcheongnam-do",2019,8,11,"cdc,cdround","https://www.inaturalist.org/observations/30598031","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2350370006","30598031",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.602648,126.517924,"ASIA","Chungcheongnam-do",2019,8,11,"cdc,cdround","https://www.inaturalist.org/observations/30598046","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2350374589","30598046",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.766954,126.566038,"ASIA","Chungcheongnam-do",2019,8,15,"cdc,cdround","https://www.inaturalist.org/observations/30856210","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2350441305","30856210",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.790542,126.53595,"ASIA","Chungcheongnam-do",2019,8,15,"cdc,cdround","https://www.inaturalist.org/observations/30856212","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2350435059","30856212",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.267914,126.237247,"ASIA","Incheon",2019,8,16,"cdc,cdround","https://www.inaturalist.org/observations/30919176","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2366046726","30919176",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.765809,126.436787,"ASIA","Chungcheongnam-do",2019,8,16,"cdc,cdround","https://www.inaturalist.org/observations/30922931","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2397502403","30922931",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.714276,126.448936,"ASIA","Chungcheongnam-do",2019,8,17,"cdc,cdround","https://www.inaturalist.org/observations/30985624","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2563457732","30985624",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.744827,126.776017,"ASIA","Chungcheongnam-do",2019,8,18,"cdc,cdround","https://www.inaturalist.org/observations/31044583","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2366081001","31044583",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.63174,126.649307,"ASIA","Chungcheongnam-do",2019,8,18,"cdc,cdround","https://www.inaturalist.org/observations/31044601","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2366080889","31044601",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.802949,129.457527,"ASIA","Gyeongsangbuk-do",2019,8,21,"cdc,cdround","https://www.inaturalist.org/observations/31233028","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4535578344","31233028",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.024104,126.934301,"ASIA","Jeollabuk-do",2019,8,24,"cdc,cdround","https://www.inaturalist.org/observations/31397494","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397533329","31397494",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.693584,128.501901,"ASIA","Daegu",2019,8,31,"cdc,cdround","https://www.inaturalist.org/observations/31839296","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397643854","31839296",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.736632,128.464126,"ASIA","Daegu",2019,8,31,"cdc,cdround","https://www.inaturalist.org/observations/31839325","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397644095","31839325",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.049014,126.635201,"ASIA","Chungcheongnam-do",2019,8,10,"cdc,cdround","https://www.inaturalist.org/observations/31843948","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397644513","31843948",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.261226,126.091569,"ASIA","Incheon",2019,9,2,"cdc,cdround","https://www.inaturalist.org/observations/31957950","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397666514","31957950",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.208132,126.123176,"ASIA","Incheon",2019,9,2,"cdc,cdround","https://www.inaturalist.org/observations/31958232","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397668409","31958232",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.723369,126.526215,"ASIA","Chungcheongnam-do",2019,9,2,"cdc,cdround","https://www.inaturalist.org/observations/31983116","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2397675089","31983116",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.52555,126.919927,"ASIA","Chungcheongnam-do",2019,9,8,"cdc,cdround","https://www.inaturalist.org/observations/32333329","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2422964017","32333329",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.774817,127.340659,"ASIA","Chungcheongnam-do",2019,9,13,"cdc,cdround","https://www.inaturalist.org/observations/32619914","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2423041612","32619914",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.772406,126.593932,"ASIA","Chungcheongnam-do",2019,9,15,"cdc,cdround","https://www.inaturalist.org/observations/32751960","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2423076574","32751960",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.1973,126.968599,"ASIA","Jeollanam-do",2019,9,13,"cdc,cdround","https://www.inaturalist.org/observations/32795338","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423089388","32795338",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.790924,126.550432,"ASIA","Chungcheongnam-do",2019,9,22,"cdc,cdround","https://www.inaturalist.org/observations/33189691","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2423189326","33189691",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.761193,126.535624,"ASIA","Chungcheongnam-do",2019,9,22,"cdc,cdround","https://www.inaturalist.org/observations/33189726","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2423187827","33189726",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.640976,126.57785,"ASIA","Chungcheongnam-do",2019,9,25,"cdc,cdround","https://www.inaturalist.org/observations/33367018","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2423231159","33367018",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.684294,126.595266,"ASIA","Chungcheongnam-do",2019,9,25,"cdc,cdround","https://www.inaturalist.org/observations/33367019","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2423230777","33367019",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",36.667443,126.402815,"ASIA","Chungcheongnam-do",2019,9,25,"cdc,cdround","https://www.inaturalist.org/observations/33367055","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2423231104","33367055",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.80213,126.609223,"ASIA","Gyeonggi-do",2019,9,28,"cdc,cdround","https://www.inaturalist.org/observations/33518895","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429281615","33518895",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",37.344957,126.145117,NA,"Incheon",2019,9,2,"cdround","https://www.inaturalist.org/observations/40893885","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596292411","40893885",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.959879,126.66833,"ASIA","Jeollabuk-do",2018,5,5,"cdc,cdround","https://www.inaturalist.org/observations/12155488","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1850901093","12155488",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Pelophylax nigromaculatus",35.950632,126.726357,"ASIA","Jeollabuk-do",2018,5,5,"cdc,cdround","https://www.inaturalist.org/observations/12155622","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1847443127","12155622",NA,NA,NA,NA
